police_call_crime,police_call_address_display,police_call_city,police_call_agency,police_call_date,police_call_time_display
Larceny,100 block Dewitt St,Syracuse,Syracuse,7/7/2016,8:30 a.m.-9:20 a.m.
Larceny,100 block Oakley Dr,Syracuse,Syracuse,7/7/2016,3:25 p.m.-7:25 p.m.
Larceny,1400 block E  Genesee St,Syracuse,Syracuse,7/7/2016,10:52 a.m.
Larceny,2000 block Teall Av,Syracuse,Onondaga County,7/7/2016,1:49 p.m.
Larceny,2700 block Erie Blvd E,Syracuse,Syracuse,7/7/2016,12:36 p.m.
Larceny,300 block Leonard St,Syracuse,Onondaga County,7/7/2016,8:37 p.m.
Larceny,3700 block New Court Av,Syracuse,Onondaga County,7/7/2016,5:59 p.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,7/7/2016,6:42 p.m.
Larceny,400 block S  Crouse Av,Syracuse,Syracuse,7/7/2016,12:33 p.m.
Larceny,4600 block Onondaga Blvd,Syracuse,Geddes,7/7/2016,5:37 p.m.
Larceny,500 block S  State St,Syracuse,Syracuse,7/7/2016,8:58 a.m.
Larceny,500 block S  State St,Syracuse,Syracuse,7/7/2016,11:51 a.m.
Larceny,600 block State Fair Blvd,Syracuse,Onondaga County,7/7/2016,9:49 p.m.
Larceny,900 block Madison St,Syracuse,Syracuse,7/7/2016,10:30 a.m.-11:30 a.m.
Larceny,1300 block Butternut St,Syracuse,Syracuse,7/7/2016,12:00 p.m.
Robbery,100 block Newbury Hollow Ln,Syracuse,Syracuse,7/7/2016,7:16 p.m.
Robbery,100 block Newbury Hollow Ln,Syracuse,Syracuse,7/7/2016,10:55 p.m.
Robbery,200 block Highland St,Syracuse,Syracuse,7/7/2016,11:35 p.m.
Aggravated assault,100 block Oberst St,Syracuse,Syracuse,7/6/2016,9:19 p.m.
Aggravated assault,1100 block N  Townsend St,Syracuse,Syracuse,7/6/2016,1:35 a.m.
Burglary,100 block Bent Tree Ln,Baldwinsville,Onondaga County,7/6/2016,10:13 p.m.
Burglary,5400 block Tourmaline Dr,Clay,Onondaga County,7/6/2016,6:54 a.m.
Burglary,6300 block S Salina St,Nedrow,Onondaga County,7/6/2016,4:08 a.m.
Burglary,100 block Benedict Av,Syracuse,Syracuse,7/6/2016,6:00 p.m.-7:30 a.m.
Burglary,200 block N  Geddes St,Syracuse,Syracuse,7/6/2016,2:00 p.m.-9:28 a.m.
Burglary,300 block N  Beech St,Syracuse,Syracuse,7/6/2016,11:31 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,7/6/2016,1:24 p.m.
Larceny,5700 block Route 31,Cicero,Cicero,7/6/2016,3:58 a.m.
Larceny,6400 block Basile Row,E Syracuse,DeWitt,7/6/2016,3:25 p.m.-3:30 p.m.
Larceny,1200 block Buckley Rd,Liverpool,Onondaga County,7/6/2016,9:54 a.m.
Larceny,4800 block Juneway Dr S,Liverpool,Onondaga County,7/6/2016,3:27 p.m.
Larceny,900 block Old Liverpool Rd,Liverpool,Onondaga County,7/6/2016,12:50 p.m.
Larceny,0 block Arkie Albanese Av,Manlius,Manlius,7/6/2016,2:21 p.m.
Larceny,100 block Armstrong Rd,Syracuse,Geddes,7/6/2016,11:30 p.m.
Larceny,100 block Fordham Rd,Syracuse,Syracuse,7/6/2016,9:09 a.m.
Larceny,100 block Harrison St,Syracuse,Syracuse,7/6/2016,4:00 p.m.-4:30 p.m.
Larceny,100 block Walton St,Syracuse,Syracuse,7/6/2016,1:00 a.m.
Larceny,1000 block Oak St,Syracuse,Syracuse,7/6/2016,3:36 p.m.
Larceny,1000 block Oak St,Syracuse,Syracuse,7/6/2016,3:54 p.m.
Larceny,300 block Fellows Av,Syracuse,Syracuse,7/6/2016,4:01 p.m.
Larceny,500 block S  State St,Syracuse,Syracuse,7/6/2016,12:18 p.m.
Larceny,6000 block S Salina St,Syracuse,Onondaga County,7/6/2016,10:11 a.m.
Larceny,800 block S  State St,Syracuse,Syracuse,7/6/2016,9:00 a.m.
Larceny,900 block Glenwood Av,Syracuse,Syracuse,7/6/2016,10:00 a.m.-10:45 a.m.
Larceny,900 block State Fair Blvd,Syracuse,Geddes,7/6/2016,3:57 p.m.
Aggravated assault,100 block E  Lafayette Av,Syracuse,Syracuse,7/5/2016,1:34 a.m.
Burglary,0 block W Genesee St,Baldwinsville,Baldwinsville,7/5/2016,3:12 p.m.
Burglary,100 block Barnes Av,Syracuse,Syracuse,7/5/2016,12:00 p.m.-10:30 a.m.
Burglary,100 block Beard Pl,Syracuse,Syracuse,7/5/2016,9:31 a.m.
Burglary,100 block E  Washington St,Syracuse,Syracuse,7/5/2016,2:24 a.m.-2:40 a.m.
Burglary,1700 block W  Genesee St,Syracuse,Syracuse,7/5/2016,3:30 p.m.-7:00 a.m.
Burglary,200 block S  Geddes St,Syracuse,Syracuse,7/5/2016,1:23 a.m.
Burglary,2800 block Grant Blvd,Syracuse,Syracuse,7/5/2016,1:00 p.m.-4:45 p.m.
Burglary,4700 block S  Salina St,Syracuse,Syracuse,7/5/2016,4:07 a.m.
Burglary,500 block S  Salina St,Syracuse,Syracuse,7/5/2016,10:13 a.m.
Burglary,500 block S  Warren St,Syracuse,Syracuse,7/5/2016,5:19 a.m.
Burglary,700 block N  Mcbride St,Syracuse,Syracuse,7/5/2016,5:00 p.m.
Larceny,5700 block E Circle Dr,Cicero,Onondaga County,7/5/2016,4:51 p.m.
Larceny,7300 block Cedar Post Rd,Liverpool,Onondaga County,7/5/2016,9:16 a.m.
Larceny,200 block Wright Av,Mattydale,Onondaga County,7/5/2016,12:00 a.m.-6:47 p.m.
Larceny,200 block N Main St,Minoa,Manlius,7/5/2016,6:18 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,7/5/2016,12:31 p.m.
Larceny,0 block Presidential Ct,Syracuse,Syracuse,7/5/2016,9:20 p.m.
Larceny,100 block Bank Al,Syracuse,Syracuse,7/5/2016,12:15 p.m.-1:00 p.m.
Larceny,100 block Headson Dr,Syracuse,DeWitt,7/5/2016,11:00 a.m.-10:00 a.m.
Larceny,1000 block Butternut St,Syracuse,Onondaga County,7/5/2016,9:57 a.m.
Larceny,1000 block S  Clinton St,Syracuse,Syracuse,7/5/2016,1:00 a.m.-7:00 a.m.
Larceny,200 block Salisbury Rd,Syracuse,Geddes,7/5/2016,7:13 p.m.
Larceny,3000 block Court St,Syracuse,Onondaga County,7/5/2016,1:20 p.m.
Larceny,400 block Delaware St,Syracuse,Syracuse,7/5/2016,12:00 a.m.
Larceny,400 block Spencer St,Syracuse,Syracuse,7/5/2016,4:00 p.m.-6:00 a.m.
Larceny,4600 block W Genesee St,Syracuse,Camillus,7/5/2016,9:37 p.m.
Larceny,800 block Grant Blvd,Syracuse,Syracuse,7/5/2016,12:00 p.m.-6:30 a.m.
Robbery,100 block Hancock Dr,Syracuse,Syracuse,7/5/2016,10:00 p.m.
Vehicle theft,100 block Dorothy St,Syracuse,Syracuse,7/5/2016,12:10 a.m.-12:45 a.m.
Vehicle theft,200 block North Av,Syracuse,Syracuse,7/5/2016,8:34 a.m.
Vehicle theft,300 block Fobes Av,Syracuse,Syracuse,7/5/2016,11:39 a.m.
Vehicle theft,3300 block Stiles Rd,Syracuse,Onondaga County,7/5/2016,7:56 p.m.
Aggravated assault,100 block Gifford St,Syracuse,Onondaga County,7/4/2016,7:22 a.m.
Aggravated assault,100 block Mcallister Av,Syracuse,Syracuse,7/4/2016,12:11 a.m.
Aggravated assault,1000 block James St,Syracuse,Syracuse,7/4/2016,4:30 p.m.
Aggravated assault,700 block E  Adams St,Syracuse,Syracuse,7/4/2016,11:31 p.m.
Burglary,9500 block Neva Ln,Brewerton,Cicero,7/4/2016,1:51 p.m.
Burglary,4500 block Grace Pl,Jamesville,Onondaga County,7/4/2016,1:12 a.m.
Burglary,100 block Mather St,Syracuse,Syracuse,7/4/2016,10:36 p.m.
Burglary,4400 block S  Salina St,Syracuse,Syracuse,7/4/2016,5:30 a.m.
Burglary,4600 block S  Salina St,Syracuse,Syracuse,7/4/2016,6:01 a.m.
Burglary,700 block Euclid Av,Syracuse,Syracuse,7/4/2016,5:26 a.m.
Burglary,700 block Westcott St,Syracuse,Syracuse,7/4/2016,12:38 p.m.
Larceny,0 block Candlewood Gardens,Baldwinsville,Baldwinsville,7/4/2016,9:52 a.m.
Larceny,0 block Candlewood Gardens,Baldwinsville,Baldwinsville,7/4/2016,10:46 a.m.
Larceny,0 block Candlewood Gardens,Baldwinsville,Baldwinsville,7/4/2016,10:46 a.m.
Larceny,7900 block Brewerton Rd,Cicero,Cicero,7/4/2016,1:25 p.m.
Larceny,4200 block James St,East Syracuse,DeWitt,7/4/2016,12:07 p.m.
Larceny,3900 block Route 31,Liverpool,Onondaga County,7/4/2016,10:23 a.m.
Larceny,3900 block Route 31,Liverpool,Onondaga County,7/4/2016,12:51 p.m.
Larceny,7500 block Plum Hollow Cir,Liverpool,Onondaga County,7/4/2016,6:29 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,7/4/2016,12:16 p.m.
Larceny,100 block Newbury Hollow Ln,Syracuse,Syracuse,7/4/2016,8:59 p.m.
Larceny,1300 block Northcliffe Rd,Syracuse,Syracuse,7/4/2016,7:00 p.m.-10:15 a.m.
Larceny,200 block Hawley Av,Syracuse,Syracuse,7/4/2016,3:40 a.m.
Larceny,200 block N  Midler Av,Syracuse,Syracuse,7/4/2016,1:55 p.m.
Larceny,200 block N Main St,Syracuse,Onondaga County,7/4/2016,3:49 p.m.
Larceny,200 block Van Rensselaer St,Syracuse,Syracuse,7/4/2016,11:30 a.m.
Larceny,400 block Berwick Rd S,Syracuse,Onondaga County,7/4/2016,9:19 a.m.
Larceny,500 block Whittier Av,Syracuse,Syracuse,7/4/2016,11:11 a.m.
Larceny,600 block Boston Rd,Syracuse,Onondaga County,7/4/2016,8:12 a.m.
Robbery,300 block Gifford St,Syracuse,Syracuse,7/4/2016,1:00 p.m.
Vehicle theft,400 block S  Midler Av,Syracuse,Syracuse,7/4/2016,4:27 p.m.
Vehicle theft,500 block S  Wilbur Av,Syracuse,Syracuse,7/4/2016,1:00 a.m.-7:00 a.m.
Aggravated assault,4100 block Oakledge Dr,Liverpool,Onondaga County,7/3/2016,8:11 a.m.
Aggravated assault,200 block Grape Ter,Syracuse,Syracuse,7/3/2016,11:30 p.m.-11:56 p.m.
Aggravated assault,300 block South Av,Syracuse,Syracuse,7/3/2016,7:57 p.m.
Aggravated assault,400 block Pearl St,Syracuse,Syracuse,7/3/2016,10:47 a.m.
Burglary,300 block Birchwood Blvd,Baldwinsville,Onondaga County,7/3/2016,12:44 p.m.
Burglary,100 block Gere Av,Syracuse,Syracuse,7/3/2016,10:05 a.m.-12:23 a.m.
Burglary,1800 block S  Salina St,Syracuse,Syracuse,7/3/2016,2:33 a.m.-2:40 a.m.
Burglary,200 block N  Edwards Av,Syracuse,Syracuse,7/3/2016,1:34 p.m.
Burglary,800 block Avery Av,Syracuse,Syracuse,7/3/2016,1:45 p.m.-7:00 p.m.
Larceny,6700 block East Genesee St,DeWitt,DeWitt,7/3/2016,10:55 p.m.-10:59 p.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,7/3/2016,3:45 p.m.
Larceny,6600 block E Taft Rd,East Syracuse,Cicero,7/3/2016,2:22 a.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,7/3/2016,6:21 p.m.
Larceny,1100 block Buckley Rd,Liverpool,Onondaga County,7/3/2016,3:26 p.m.
Larceny,4000 block Route 31,Liverpool,Onondaga County,7/3/2016,4:29 a.m.
Larceny,4900 block W Taft Rd,Liverpool,Onondaga County,7/3/2016,4:18 p.m.
Larceny,100 block E Seneca St,Manlius,Manlius,7/3/2016,11:38 a.m.
Larceny,100 block Harding St,Syracuse,Syracuse,7/3/2016,9:00 p.m.-3:00 a.m.
Larceny,100 block Marshall St,Syracuse,Syracuse,7/3/2016,1:45 a.m.-12:10 p.m.
Larceny,100 block Simon Dr,Syracuse,Syracuse,7/3/2016,1:49 p.m.-1:55 p.m.
Larceny,1000 block Meadowbrook Dr,Syracuse,Syracuse,7/3/2016,12:00 p.m.
Larceny,1600 block W High Ter,Syracuse,Geddes,7/3/2016,1:03 p.m.
Larceny,3300 block W Genesee St,Syracuse,Geddes,7/3/2016,4:43 p.m.
Larceny,700 block E  Genesee St,Syracuse,Syracuse,7/3/2016,10:15 a.m.
Vehicle theft,100 block Wayne St,Syracuse,Syracuse,7/3/2016,6:00 p.m.-6:00 a.m.
Vehicle theft,200 block Columbus Av,Syracuse,Syracuse,7/3/2016,6:35 a.m.
Aggravated assault,1400 block S  Geddes St,Syracuse,Syracuse,7/2/2016,6:34 p.m.
Aggravated assault,1400 block W  Genesee St,Syracuse,Syracuse,7/2/2016,2:00 a.m.
Burglary,8300 block Azimuth Dr,Baldwinsville,Onondaga County,7/2/2016,2:30 p.m.-9:00 a.m.
Burglary,700 block Euclid Av,Syracuse,Syracuse,7/2/2016,8:39 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,7/2/2016,6:32 p.m.
Larceny,4200 block James St,East Syracuse,Onondaga County,7/2/2016,2:51 p.m.-2:56 p.m.
Larceny,5300 block Butternut Dr,East Syracuse,DeWitt,7/2/2016,8:05 p.m.-8:35 p.m.
Larceny,100 block Towne Dr,Fayetteville,Manlius,7/2/2016,8:09 p.m.
Larceny,7000 block E Genesee St,Fayetteville,DeWitt,7/2/2016,8:43 p.m.
Larceny,300 block Fairmount Av,Liverpool,Onondaga County,7/2/2016,5:00 p.m.-12:30 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,7/2/2016,11:33 a.m.
Larceny,300 block E  Division St,Syracuse,Syracuse,7/2/2016,5:48 a.m.
Larceny,300 block E  Glen Av,Syracuse,Syracuse,7/2/2016,12:40 p.m.
Larceny,600 block Boston Rd,Syracuse,Onondaga County,7/2/2016,3:15 p.m.-3:00 p.m.
Larceny,600 block Court St,Syracuse,Syracuse,7/2/2016,9:08 a.m.
Aggravated assault,100 block Wood Av,Syracuse,Syracuse,7/1/2016,2:00 a.m.
Aggravated assault,800 block N  Salina St,Syracuse,Syracuse,7/1/2016,12:38 a.m.
Arson,300 block Columbus Av,Syracuse,Syracuse,7/1/2016,1:47 a.m.
Burglary,1200 block Butternut St,Syracuse,Syracuse,7/1/2016,11:14 a.m.
Burglary,300 block Euclid Av,Syracuse,Syracuse,7/1/2016,2:00 a.m.-9:00 a.m.
Burglary,500 block S  Wilbur Av,Syracuse,Syracuse,7/1/2016,12:30 a.m.-1:30 a.m.
Burglary,700 block Livingston Av,Syracuse,Syracuse,7/1/2016,1:00 a.m.-10:00 a.m.
Burglary,900 block Ackerman Av,Syracuse,Syracuse,7/1/2016,11:10 p.m.
Burglary,900 block Saltsprings Rd,Syracuse,Syracuse,7/1/2016,8:00 p.m.-10:00 a.m.
Larceny,700 block Village Blvd S,Baldwinsville,Onondaga County,7/1/2016,2:20 p.m.
Larceny,5700 block E Circle Dr,Cicero,Cicero,7/1/2016,12:30 p.m.-12:45 p.m.
Larceny,8000 block Brewerton Rd,Cicero,Onondaga County,7/1/2016,12:47 p.m.
Larceny,8200 block Trevi Ln,Clay,Onondaga County,7/1/2016,9:01 a.m.
Larceny,5700 block Bridge St,East Syracuse,DeWitt,7/1/2016,11:54 a.m.
Larceny,6600 block Old Collamer Rd S,East Syracuse,DeWitt,7/1/2016,9:27 a.m.
Larceny,5100 block Highbridge St,Fayetteville,Onondaga County,7/1/2016,10:11 a.m.
Larceny,0 block Candlelight Cir,Liverpool,Onondaga County,7/1/2016,9:16 p.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,7/1/2016,5:42 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,7/1/2016,1:12 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,7/1/2016,6:05 p.m.-8:50 p.m.
Larceny,100 block Hartson St,Syracuse,Syracuse,7/1/2016,11:20 a.m.
Larceny,200 block N  State St,Syracuse,Syracuse,7/1/2016,11:08 p.m.
Larceny,200 block S  Geddes St,Syracuse,Syracuse,7/1/2016,12:10 p.m.-4:10 p.m.
Larceny,2500 block Erie Blvd E,Syracuse,Syracuse,7/1/2016,2:10 a.m.
Larceny,2800 block Brewerton Rd,Syracuse,Onondaga County,7/1/2016,12:45 p.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,7/1/2016,2:48 p.m.
Larceny,500 block S  Wilbur Ave,Syracuse,Syracuse,7/1/2016,1:30 a.m.
Larceny,700 block Hillside St,Syracuse,Syracuse,7/1/2016,6:45 a.m.
Larceny,900 block Highland St,Syracuse,Syracuse,7/1/2016,10:10 p.m.
Vehicle theft,0 block Corcoran Ct,Syracuse,Syracuse,7/1/2016,12:00 p.m.
Burglary,100 block Maplehurst Av,Syracuse,Syracuse,6/30/2016,1:00 a.m.-8:30 a.m.
Burglary,1000 block Tallman St,Syracuse,Syracuse,6/30/2016,11:32 a.m.
Burglary,500 block Arthur St,Syracuse,Syracuse,6/30/2016,2:55 p.m.-4:55 p.m.
Larceny,5400 block Bennett St,Brewerton,Cicero,6/30/2016,11:46 p.m.
Larceny,5400 block Butternut Dr,East Syracuse,DeWitt,6/30/2016,3:38 p.m.
Larceny,6600 block Old Collamer Rd,East Syracuse,DeWitt,6/30/2016,10:00 p.m.-8:00 a.m.
Larceny,7000 block Manlius Center Rd,East Syracuse,Manlius,6/30/2016,2:33 p.m.
Larceny,1200 block Route 5,Elbridge,Onondaga County,6/30/2016,4:55 p.m.
Larceny,5100 block Winterton Dr,Fayetteville,DeWitt,6/30/2016,10:33 a.m.
Larceny,0 block Plantation Blvd,Liverpool,Onondaga County,6/30/2016,6:30 a.m.-9:00 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,6/30/2016,2:32 p.m.
Larceny,100 block Madison St,Syracuse,Syracuse,6/30/2016,4:45 p.m.-5:20 p.m.
Larceny,100 block W  Wasington St,Syracuse,Syracuse,6/30/2016,6:00 p.m.-10:15 p.m.
Larceny,1000 block W  Belden Av,Syracuse,Syracuse,6/30/2016,6:00 p.m.-2:30 p.m.
Larceny,1200 block S  Glencove Rd,Syracuse,Syracuse,6/30/2016,12:00 p.m.
Larceny,200 block E  Washington St,Syracuse,Syracuse,6/30/2016,12:11 p.m.
Larceny,300 block Clairmonte Av,Syracuse,Syracuse,6/30/2016,12:00 a.m.-5:00 a.m.
Larceny,300 block Hixson Av,Syracuse,Syracuse,6/30/2016,11:15 p.m.-8:30 a.m.
Larceny,3100 block Erie Blvd E,Syracuse,DeWitt,6/30/2016,11:15 a.m.-12:20 p.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Syracuse,6/30/2016,7:27 p.m.
Larceny,500 block S  Salina St,Syracuse,Syracuse,6/30/2016,7:15 p.m.-7:48 p.m.
Larceny,900 block N  Mcbride St,Syracuse,Syracuse,6/30/2016,10:15 p.m.
Robbery,200 block Englewood Av,Syracuse,Syracuse,6/30/2016,10:19 p.m.
Vehicle theft,6800 block E Genesee St,Fayetteville,DeWitt,6/30/2016,5:00 a.m.-5:00 p.m.
Aggravated assault,100 block Dickerson St,Syracuse,Onondaga County,6/29/2016,8:33 p.m.
Aggravated assault,100 block Rowland St,Syracuse,Syracuse,6/29/2016,12:54 p.m.
Aggravated assault,100 block Rowland St,Syracuse,Syracuse,6/29/2016,7:18 p.m.
Arson,200 block May Ave,Syracuse,Syracuse,6/29/2016,7:28 a.m.
Burglary,100 block Lincoln Park Dr,Syracuse,Syracuse,6/29/2016,7:10 p.m.
Burglary,400 block Hamilton St,Syracuse,Syracuse,6/29/2016,12:12 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,6/29/2016,2:15 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,6/29/2016,8:46 p.m.
Larceny,6700 block E Genesee St,Fayetteville,DeWitt,6/29/2016,3:57 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,6/29/2016,2:39 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,6/29/2016,4:29 p.m.
Larceny,100 block Baldwin Av,Syracuse,Syracuse,6/29/2016,6:28 p.m.
Larceny,100 block Church St,Syracuse,North Syracuse,6/29/2016,4:36 p.m.
Larceny,100 block Shop City Plz,Syracuse,Onondaga County,6/29/2016,1:30 p.m.
Larceny,200 block Wheaton Rd,Syracuse,Syracuse,6/29/2016,10:55 p.m.-7:35 a.m.
Larceny,2500 block Erie Blvd E,Syracuse,Syracuse,6/29/2016,5:30 p.m.
Larceny,2700 block Brewerton Rd,Syracuse,Onondaga County,6/29/2016,10:19 a.m.
Larceny,2800 block Brewerton Rd,Syracuse,Onondaga County,6/29/2016,11:38 a.m.
Larceny,3000 block E  Genesee St,Syracuse,Syracuse,6/29/2016,10:00 a.m.
Larceny,400 block Oak St,Syracuse,Syracuse,6/29/2016,10:55 a.m.-11:45 a.m.
Larceny,500 block S  Warren St,Syracuse,Syracuse,6/29/2016,2:10 p.m.
Larceny,700 block Crossett St,Syracuse,Syracuse,6/29/2016,8:47 p.m.
Larceny,800 block Sumner Av,Syracuse,Syracuse,6/29/2016,9:50 a.m.
Vehicle theft,600 block Ballantyne Rd,Syracuse,Syracuse,6/29/2016,10:00 p.m.-7:45 a.m.
Vehicle theft,1600 block North Rd,Tully,Onondaga County,6/29/2016,11:34 a.m.
Aggravated assault,100 block Campbell Rd,Syracuse,Onondaga County,6/28/2016,12:49 p.m.
Aggravated assault,100 block May Av,Syracuse,Syracuse,6/28/2016,7:28 p.m.
Aggravated assault,600 block Kirkpatrick St,Syracuse,Syracuse,6/28/2016,9:55 p.m.
Burglary,300 block Ivy Ridge Rd,Syracuse,Syracuse,6/28/2016,4:34 a.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,6/28/2016,7:10 p.m.
Larceny,6800 block Manlius Center Rd,East Syracuse,DeWitt,6/28/2016,6:30 a.m.-7:10 a.m.
Larceny,4600 block Route 20,La Fayette,Onondaga County,6/28/2016,8:51 a.m.
Larceny,3800 block Route 31,Liverpool,Onondaga County,6/28/2016,6:23 p.m.
Larceny,100 block Left Field Crse,Manlius,Manlius,6/28/2016,4:05 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,6/28/2016,7:50 p.m.
Larceny,100 block E  Laurel St,Syracuse,Syracuse,6/28/2016,8:00 a.m.-12:00 p.m.
Larceny,100 block Shop City Plz,Syracuse,Onondaga County,6/28/2016,5:16 p.m.
Larceny,200 block Graves St,Syracuse,Syracuse,6/28/2016,3:03 a.m.
Larceny,200 block Loma Av,Syracuse,Syracuse,6/28/2016,7:00 a.m.-7:05 a.m.
Larceny,200 block S  Midler Av,Syracuse,Syracuse,6/28/2016,2:07 p.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,6/28/2016,1:27 p.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,6/28/2016,5:20 p.m.
Larceny,2900 block James St,Syracuse,Syracuse,6/28/2016,7:05 p.m.-7:10 p.m.
Larceny,300 block Malverne Dr,Syracuse,Syracuse,6/28/2016,9:00 p.m.-8:00 a.m.
Larceny,300 block S  Salina St,Syracuse,Syracuse,6/28/2016,9:46 a.m.
Larceny,700 block W  Genesee St,Syracuse,Syracuse,6/28/2016,8:00 p.m.-8:00 a.m.
Larceny,7200 block Buckley Rd,Syracuse,Onondaga County,6/28/2016,2:18 p.m.
Larceny,800 block Spencer St,Syracuse,Syracuse,6/28/2016,1:10 a.m.-1:10 p.m.
Burglary,2800 block Hiltonwood Rd,Baldwinsville,Onondaga County,6/27/2016,8:32 p.m.
Burglary,7900 block Brewerton Rd,Cicero,Cicero,6/27/2016,6:09 a.m.
Burglary,8300 block Brewerton Rd,Cicero,Cicero,6/27/2016,8:26 a.m.
Burglary,3100 block Amber Rd,Marcellus,Onondaga County,6/27/2016,4:00 p.m.-5:00 p.m.
Burglary,200 block Markland Av,Syracuse,Syracuse,6/27/2016,12:00 p.m.-2:30 p.m.
Burglary,700 block Maryland Av,Syracuse,Syracuse,6/27/2016,8:22 p.m.
Burglary,900 block Butternut St,Syracuse,Syracuse,6/27/2016,6:48 p.m.
Larceny,3100 block Cadys Arbor,Baldwinsville,Onondaga County,6/27/2016,1:25 p.m.
Larceny,5500 block Trastevere Rd,Clay,Onondaga County,6/27/2016,7:00 a.m.-4:30 p.m.
Larceny,400 block Orchard St,Fayetteville,Onondaga County,6/27/2016,8:32 a.m.
Larceny,4900 block W Taft Rd,Liverpool,Onondaga County,6/27/2016,4:04 p.m.
Larceny,7500 block Plum Hollow Cir,Liverpool,Onondaga County,6/27/2016,10:30 a.m.
Larceny,100 block Henry St,Syracuse,Syracuse,6/27/2016,5:55 p.m.
Larceny,1000 block Park Av,Syracuse,Syracuse,6/27/2016,2:25 p.m.
Larceny,1200 block Willis Av,Syracuse,Syracuse,6/27/2016,6:18 p.m.
Larceny,2800 block Brewerton Rd,Syracuse,Onondaga County,6/27/2016,2:05 p.m.
Larceny,300 block Hawley Av,Syracuse,Syracuse,6/27/2016,1:36 p.m.
Larceny,300 block James St,Syracuse,Syracuse,6/27/2016,9:30 a.m.-5:45 p.m.
Larceny,400 block Schaffer Av,Syracuse,Onondaga County,6/27/2016,5:30 p.m.
Larceny,400 block W  Division St,Syracuse,Syracuse,6/27/2016,8:56 a.m.
Larceny,4100 block S  Salina St,Syracuse,Syracuse,6/27/2016,2:40 p.m.
Larceny,4200 block W Genesee St,Syracuse,Camillus,6/27/2016,4:57 p.m.
Larceny,500 block Hickok Av,Syracuse,Syracuse,6/27/2016,12:56 p.m.-10:55 a.m.
Larceny,600 block Westmoreland Av,Syracuse,Syracuse,6/27/2016,4:00 p.m.
Larceny,700 block Euclid Av,Syracuse,Syracuse,6/27/2016,6:00 p.m.-9:45 a.m.
Robbery,1000 block Danforth St,Syracuse,Syracuse,6/27/2016,5:15 p.m.
Robbery,300 block Court St,Syracuse,Syracuse,6/27/2016,4:35 a.m.
Vehicle theft,200 block Fitch St,Syracuse,Syracuse,6/27/2016,1:00 a.m.
Aggravated assault,0 block Eynsford Rd,Liverpool,Onondaga County,6/26/2016,9:26 p.m.
Aggravated assault,100 block Meays Dr,Syracuse,Onondaga County,6/26/2016,4:53 p.m.
Aggravated assault,1200 block Almond St,Syracuse,Syracuse,6/26/2016,6:40 p.m.
Aggravated assault,200 block Allen St,Syracuse,Syracuse,6/26/2016,10:04 p.m.
Aggravated assault,200 block Hubbell Av,Syracuse,Syracuse,6/26/2016,9:13 a.m.
Aggravated assault,200 block W  Calthrop Av,Syracuse,Syracuse,6/26/2016,9:30 p.m.
Aggravated assault,400 block Wilkinson St,Syracuse,Syracuse,6/26/2016,1:00 a.m.
Burglary,300 block Cold Brook Rd,Homer,Onondaga County,6/26/2016,5:55 a.m.
Burglary,100 block Maple Ter,Syracuse,Syracuse,6/26/2016,12:30 a.m.-6:00 a.m.
Burglary,1000 block Northway St,Syracuse,Syracuse,6/26/2016,11:00 p.m.-12:10 a.m.
Burglary,3800 block W Genesee St,Syracuse,Camillus,6/26/2016,11:59 a.m.-12:22 p.m.
Burglary,4700 block Onondaga Blvd,Syracuse,Geddes,6/26/2016,12:07 a.m.
Larceny,8600 block Woodsboro Dr,Baldwinsville,Onondaga County,6/26/2016,2:36 p.m.
Larceny,4700 block Grange Rd,Clay,Onondaga County,6/26/2016,7:47 p.m.
Larceny,5800 block Bridge St,East Syracuse,DeWitt,6/26/2016,10:23 a.m.
Larceny,4900 block S Eagle Village Rd,Manlius,Manlius,6/26/2016,12:00 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,6/26/2016,10:30 a.m.
